timestamp,ax,ay,az,gx,gy,gz,grx,gry,grz
1774801275.534265,0.124242,-0.275549,-0.207565,0.307614,-0.329401,0.116393,0.263499,0.534185,0.803253
1774801275.544194,0.101288,-0.275591,-0.210035,0.288269,-0.406801,0.184510,0.267258,0.536211,0.800657
1774801275.554388,0.081706,-0.289653,-0.166040,0.274191,-0.458268,0.260241,0.271931,0.537868,0.797967
1774801275.564358,0.069636,-0.269355,-0.115414,0.212648,-0.543625,0.273431,0.277471,0.539100,0.795224
1774801275.574483,0.060063,-0.217898,-0.103691,0.198155,-0.630884,0.282089,0.283703,0.540042,0.792381
1774801275.584557,0.049239,-0.158380,-0.068986,0.230782,-0.635934,0.346883,0.290483,0.540826,0.789384
1774801275.594545,0.025422,-0.142686,-0.032087,0.313826,-0.636890,0.337076,0.297470,0.542009,0.785963
1774801275.604766,0.023758,-0.134124,0.029505,0.276867,-0.628495,0.368791,0.304336,0.543350,0.782400
1774801275.614624,0.043719,-0.118833,0.056087,0.231674,-0.598269,0.384405,0.311261,0.544187,0.779088
1774801275.626886,0.047019,-0.114990,0.070733,0.163363,-0.610615,0.404293,0.318109,0.544540,0.776069
1774801275.634826,0.043064,-0.108484,0.093716,0.066164,-0.625131,0.427261,0.325268,0.544092,0.773411
1774801275.644722,0.021152,-0.082967,0.130589,-0.022720,-0.609287,0.429077,0.332409,0.542776,0.771297
1774801275.655071,-0.003864,-0.046850,0.160250,-0.022975,-0.534268,0.458228,0.339313,0.541097,0.769467
1774801275.664835,-0.015853,-0.016080,0.174092,0.045810,-0.446180,0.492475,0.345702,0.539503,0.767741
1774801275.675022,-0.018292,-0.019550,0.149818,0.182811,-0.391179,0.501778,0.351651,0.538654,0.765633
1774801275.685142,-0.025505,-0.019419,0.148349,0.275832,-0.369824,0.506611,0.357292,0.538660,0.763013
1774801275.695237,-0.040384,-0.011325,0.143294,0.349212,-0.335284,0.512345,0.362787,0.539294,0.759965
1774801275.705074,-0.042224,-0.000933,0.134192,0.353609,-0.318383,0.535767,0.368167,0.540056,0.756830
1774801275.715188,-0.047016,-0.015806,0.098913,0.309446,-0.306848,0.557591,0.373523,0.540540,0.753854
1774801275.725484,-0.054476,-0.055634,0.066650,0.203285,-0.298853,0.572610,0.378863,0.540405,0.751282
1774801275.735227,-0.055910,-0.085055,0.022810,0.054976,-0.280860,0.588024,0.384248,0.539141,0.749453
1774801275.745186,-0.055098,-0.086247,-0.051906,0.048904,-0.268775,0.597948,0.389540,0.537129,0.748165
1774801275.755370,-0.053056,-0.048151,-0.113631,0.141936,-0.266131,0.618776,0.394869,0.535440,0.746581
1774801275.765480,-0.048366,0.021580,-0.145841,0.300559,-0.239015,0.638383,0.400173,0.534542,0.744397
1774801275.775361,-0.052280,0.073487,-0.109433,0.457314,-0.203607,0.634158,0.405292,0.534820,0.741421
1774801275.785561,-0.043008,0.086906,-0.021996,0.614695,-0.162151,0.637588,0.410089,0.536232,0.737755
1774801275.795540,-0.022663,0.074039,-0.005022,0.682519,-0.158959,0.639512,0.414722,0.538388,0.733583
1774801275.805623,-0.002598,0.043025,-0.023003,0.692126,-0.180253,0.641769,0.419468,0.540853,0.729057
1774801275.815686,0.017012,0.007229,-0.015225,0.562884,-0.195433,0.661036,0.424349,0.542698,0.724850
1774801275.832615,0.024527,-0.023940,-0.001709,0.460970,-0.215708,0.664845,0.429483,0.543593,0.721146
1774801275.835799,0.018104,-0.021726,0.002393,0.358566,-0.230965,0.658387,0.434700,0.543684,0.717944
1774801275.845725,0.016292,-0.003251,0.007756,0.329224,-0.219826,0.688431,0.440022,0.543153,0.715099
1774801275.855920,0.022212,-0.003558,-0.042201,0.450884,-0.229438,0.713533,0.445455,0.542773,0.712016
1774801275.865817,0.029107,0.012271,-0.082426,0.533385,-0.231752,0.732611,0.451072,0.543042,0.708265
1774801275.875855,0.032466,0.030367,-0.092265,0.594542,-0.268376,0.743851,0.456883,0.543684,0.704035
1774801275.885961,0.039260,0.020211,-0.100001,0.650363,-0.327405,0.774734,0.463106,0.544563,0.699275
1774801275.895987,0.043065,-0.004436,-0.090745,0.717725,-0.314739,0.813068,0.469676,0.545681,0.694001
1774801275.906230,0.050625,-0.023135,-0.047680,0.753029,-0.310446,0.843545,0.476368,0.546862,0.688488
1774801275.916209,0.061492,-0.048284,0.003824,0.781817,-0.393936,0.860599,0.483476,0.548070,0.682546
1774801275.926228,0.072788,-0.061421,0.036737,0.668426,-0.450625,0.889818,0.491268,0.548726,0.676428
1774801275.936362,0.076437,-0.076661,0.040062,0.602997,-0.481821,0.930759,0.499491,0.548493,0.670570
1774801275.946361,0.075805,-0.094246,0.000983,0.576195,-0.499192,0.950103,0.507920,0.547661,0.664895
1774801275.956317,0.073841,-0.095991,-0.048373,0.652926,-0.530340,0.998773,0.516643,0.546644,0.658984
1774801275.966283,0.082029,-0.094110,-0.140055,0.784613,-0.495585,1.094324,0.525774,0.545908,0.652339
1774801275.976780,0.080409,-0.108019,-0.137838,0.928964,-0.471798,1.149613,0.535131,0.545488,0.645040
1774801275.986523,0.096487,-0.142385,-0.136138,0.954099,-0.424918,1.209764,0.544504,0.545171,0.637419
1774801275.996702,0.115080,-0.188283,-0.095933,0.917622,-0.501909,1.303657,0.554308,0.544225,0.629731
1774801276.006564,0.119565,-0.222223,-0.051713,0.795513,-0.552789,1.359891,0.564991,0.542063,0.622056
1774801276.018032,0.108171,-0.221174,-0.029261,0.819134,-0.612214,1.409879,0.576110,0.539060,0.614420
1774801276.027297,0.100134,-0.174127,-0.032393,0.864734,-0.633012,1.489813,0.587687,0.535791,0.606261
1774801276.039508,0.077776,-0.122790,-0.011036,0.876970,-0.642624,1.516809,0.599714,0.532046,0.597721
1774801276.047687,0.065186,-0.129421,-0.031311,0.903647,-0.534762,1.521065,0.611282,0.528148,0.589401
1774801276.056968,0.070088,-0.145726,-0.011101,0.810359,-0.500625,1.535782,0.622417,0.523777,0.581596
1774801276.067003,0.088974,-0.153644,-0.022202,0.713565,-0.523504,1.522147,0.633423,0.518512,0.574387
1774801276.082323,0.102909,-0.149780,-0.053646,0.584854,-0.566342,1.516584,0.644405,0.512511,0.567516
1774801276.090842,0.104938,-0.135272,-0.033821,0.472057,-0.567316,1.509896,0.655422,0.505587,0.561073
1774801276.098120,0.093367,-0.102967,0.040164,0.352258,-0.551937,1.497183,0.666169,0.497895,0.555264
1774801276.108758,0.079963,-0.051712,0.124956,0.262656,-0.559419,1.442589,0.676552,0.489670,0.550001
1774801276.117247,0.070126,0.018087,0.192131,0.167538,-0.607183,1.360223,0.686603,0.481226,0.544975
1774801276.242644,0.048771,0.100726,0.210745,-0.010102,-0.678097,1.229197,0.696285,0.472638,0.540186
1774801276.243043,0.014411,0.165841,0.203326,-0.182433,-0.701777,1.063393,0.705469,0.464026,0.535718
1774801276.243141,-0.020525,0.199582,0.153927,-0.233674,-0.655272,0.900936,0.713686,0.455875,0.531818
1774801276.243252,-0.076139,0.235358,0.164140,-0.591440,-0.542832,0.565952,0.726911,0.440957,0.526458
1774801276.243330,-0.074052,0.214840,0.155594,-0.722069,-0.431196,0.409984,0.731629,0.433841,0.525833
1774801276.243405,-0.072199,0.240600,0.181928,-0.803684,-0.402658,0.293690,0.735345,0.427170,0.526111
1774801276.243481,-0.074556,0.293417,0.191386,-0.729904,-0.396165,0.184503,0.738466,0.421274,0.526494
1774801276.243555,-0.101715,0.325365,0.181757,-0.568524,-0.331575,0.099714,0.741043,0.416761,0.526464
1774801276.243629,-0.136062,0.328419,0.161109,-0.406532,-0.218496,0.048480,0.742797,0.413662,0.526437
1774801276.243703,-0.152235,0.312396,0.142231,-0.336920,-0.067657,-0.013078,0.743650,0.411557,0.526882
1774801276.243779,-0.149455,0.266144,0.118812,-0.281108,0.032921,-0.079349,0.743526,0.410279,0.528054
1774801276.243220,-0.051967,0.228777,0.154920,-0.385123,-0.616112,0.742380,0.720821,0.448332,0.528598
1774801276.247788,-0.116691,0.215581,0.098891,-0.249152,0.121334,-0.089814,0.742714,0.409495,0.529802
1774801276.261211,-0.087885,0.173225,0.087544,-0.182373,0.114008,-0.098331,0.741679,0.409065,0.531581
1774801276.268044,-0.072086,0.149385,0.086120,-0.149344,0.095068,-0.101798,0.740695,0.408934,0.533051
1774801276.278062,-0.076064,0.114740,0.087854,-0.112035,0.096046,-0.103953,0.739745,0.409033,0.534293
1774801276.289244,-0.082472,0.074703,0.083117,-0.115484,0.091117,-0.102435,0.738829,0.409184,0.535444
1774801276.298060,-0.094690,0.035693,0.076396,-0.102023,0.114229,-0.112134,0.737848,0.409406,0.536626
1774801276.308178,-0.097971,0.015030,0.083362,-0.121924,0.130338,-0.102146,0.736719,0.409607,0.538021
1774801276.318089,-0.098369,-0.003760,0.075832,-0.118183,0.114967,-0.090309,0.735682,0.409675,0.539387
1774801276.328232,-0.102397,-0.028400,0.079721,-0.173332,0.071122,-0.088614,0.734798,0.409549,0.540686
1774801276.338386,-0.118609,-0.048247,0.086634,-0.257594,0.054768,-0.088951,0.734072,0.409056,0.542043
1774801276.348301,-0.134353,-0.073032,0.062578,-0.323008,0.058335,-0.066343,0.733459,0.408039,0.543638
1774801276.361500,-0.154076,-0.099448,0.050880,-0.397145,0.055712,-0.065505,0.732872,0.406531,0.545555
1774801276.368679,-0.171540,-0.115196,0.040154,-0.426064,0.074240,-0.071265,0.732224,0.404762,0.547737
1774801276.380033,-0.187490,-0.103908,0.053425,-0.479218,0.085661,-0.077267,0.731450,0.402798,0.550213
1774801276.388809,-0.207098,-0.079793,0.079349,-0.570702,0.108242,-0.107471,0.730520,0.400593,0.553051
1774801276.399965,-0.220660,-0.066485,0.095003,-0.686825,0.161860,-0.148702,0.729266,0.398028,0.556548
1774801276.408616,-0.237565,-0.058450,0.127475,-0.806956,0.192687,-0.194224,0.727555,0.395089,0.560864
1774801276.418615,-0.252299,-0.035389,0.134502,-0.930451,0.245790,-0.231017,0.725398,0.391697,0.566014
1774801276.429076,-0.276754,0.011948,0.135162,-1.050209,0.252086,-0.316072,0.722860,0.388045,0.571747
1774801276.438827,-0.319628,0.078013,0.142245,-1.202739,0.318439,-0.424619,0.719805,0.384191,0.578168
1774801276.448871,-0.370296,0.153430,0.164674,-1.351960,0.465341,-0.559630,0.715602,0.380277,0.585921
1774801276.458952,-0.406041,0.230131,0.156978,-1.495256,0.638901,-0.680420,0.710011,0.376223,0.595265
1774801276.469011,-0.427064,0.275669,0.165834,-1.581875,0.826472,-0.828493,0.702775,0.372280,0.606230
1774801276.479052,-0.433592,0.314492,0.208120,-1.695807,0.980257,-0.972478,0.693800,0.368491,0.618754
1774801276.489115,-0.422568,0.369880,0.267580,-1.758319,1.174309,-1.111541,0.683188,0.364846,0.632567
1774801276.499128,-0.389339,0.472769,0.366597,-1.753154,1.334934,-1.229703,0.670833,0.361475,0.647548
1774801276.509113,-0.338986,0.624739,0.468366,-1.731139,1.503323,-1.376390,0.656811,0.358706,0.663271
1774801276.519365,-0.279550,0.775623,0.556574,-1.601535,1.617960,-1.550879,0.640909,0.356930,0.679586
1774801276.529361,-0.203058,0.878510,0.627759,-1.385025,1.737858,-1.755174,0.623300,0.357193,0.695636
1774801276.539339,-0.119956,0.954075,0.789774,-1.268202,1.842153,-1.984334,0.603873,0.359386,0.711462
1774801276.549501,-0.012740,0.980040,0.964786,-1.227044,1.962141,-2.198150,0.582518,0.362932,0.727292
1774801276.559583,0.107963,0.996249,1.155166,-1.347459,2.133067,-2.402955,0.558938,0.366620,0.743759
1774801276.569648,0.243502,1.008202,1.279506,-1.551670,2.272569,-2.642716,0.532941,0.369514,0.761205
1774801276.579666,0.391205,1.017336,1.297850,-1.709339,2.337504,-2.857530,0.504822,0.371183,0.779345
1774801276.590257,0.506155,1.016961,1.230273,-1.705782,2.381774,-3.037225,0.475108,0.372107,0.797376
1774801276.599917,0.550436,1.032496,1.196902,-1.579052,2.506304,-3.197543,0.443674,0.373097,0.814832
1774801276.609643,0.515481,1.029380,1.169108,-1.366141,2.757240,-3.336951,0.409690,0.375009,0.831578
1774801276.619693,0.461521,1.023665,1.157704,-1.310894,3.090441,-3.504307,0.372097,0.377199,0.848095
1774801276.629639,0.449184,0.957003,1.206764,-1.302543,3.442486,-3.665607,0.330342,0.378706,0.864555
1774801276.639903,0.500651,0.860742,1.172373,-1.406805,3.736959,-3.779804,0.284582,0.378378,0.880820
1774801276.649772,0.557848,0.778480,1.049130,-1.530240,3.895985,-3.934629,0.235792,0.375298,0.896411
1774801276.659910,0.545521,0.716247,0.906281,-1.503024,4.042858,-4.062976,0.184764,0.369919,0.910507
1774801276.669858,0.496321,0.696776,0.709230,-1.393159,4.244429,-4.197022,0.131426,0.363130,0.922423
1774801276.679923,0.460126,0.723523,0.571098,-1.304973,4.478786,-4.411083,0.075244,0.355045,0.931816
1774801276.690229,0.467048,0.709712,0.470570,-1.298327,4.622653,-4.638979,0.016426,0.345006,0.938456
1774801276.700166,0.547675,0.569799,0.343644,-1.366555,4.648169,-4.817960,-0.043540,0.331736,0.942367
1774801276.710125,0.659403,0.398174,0.148733,-1.353039,4.681312,-4.919970,-0.103632,0.315281,0.943323
1774801276.720291,0.745584,0.323089,0.036473,-1.463489,4.585750,-5.004628,-0.162820,0.295289,0.941432
1774801276.730300,0.815838,0.213670,-0.072866,-1.365270,4.385781,-5.050764,-0.219555,0.272125,0.936880
1774801276.740365,0.889749,-0.055875,-0.242339,-1.254049,4.188498,-4.905761,-0.272806,0.247449,0.929702
1774801276.750428,1.004420,-0.433969,-0.397360,-0.664166,4.289474,-4.466219,-0.323176,0.223963,0.919455
1774801276.760439,1.078746,-0.758513,-0.134225,-0.235176,4.464020,-3.985948,-0.372432,0.205763,0.904962
1774801276.770369,1.200750,-0.877821,0.450935,-0.263907,4.728477,-3.221095,-0.421178,0.188734,0.887123
1774801276.780560,1.473813,-1.176666,0.795213,-0.043955,4.636816,-2.097530,-0.467511,0.175491,0.866392
1774801276.790446,1.721478,-1.876787,0.785249,0.312694,4.458997,-1.089406,-0.509243,0.168825,0.843901
1774801276.800575,1.709234,-2.624580,0.860967,0.474109,4.656934,-0.053706,-0.548086,0.169258,0.819118
1774801276.810591,1.638149,-2.686381,1.070884,0.833527,5.271735,1.127182,-0.587123,0.177272,0.789849
1774801276.820775,1.598306,-2.372125,1.236136,1.473436,6.082505,2.140734,-0.628122,0.196390,0.752923
1774801276.830672,1.583757,-2.078831,1.642302,1.616649,6.603354,2.881872,-0.669481,0.224522,0.708085
1774801276.840930,1.535306,-1.893605,1.881793,1.332558,6.898892,3.350357,-0.708325,0.256459,0.657651
1774801276.850933,1.444901,-1.550149,1.712776,1.076800,7.116780,3.612176,-0.743165,0.289635,0.603173
1774801276.861095,1.287735,-1.110345,1.370391,0.896447,7.355860,3.566814,-0.773850,0.322824,0.544923
1774801276.871038,1.158544,-0.568494,0.967993,0.891041,7.514095,3.435724,-0.800390,0.355115,0.482980
1774801276.881064,1.099222,-0.033628,0.507993,0.968485,7.675691,3.216237,-0.822290,0.386366,0.417803
1774801276.891221,1.047723,0.443542,0.026327,1.673957,8.285099,2.920235,-0.840494,0.416931,0.346033
1774801276.901156,0.916432,0.943668,-0.270217,2.654110,8.223589,2.442943,-0.854420,0.446362,0.265945
1774801276.912300,0.862060,0.935479,-0.100848,3.356032,7.919261,2.194442,-0.861999,0.473014,0.182254
1774801276.921390,0.880788,0.348941,0.100005,3.825803,7.810750,1.953042,-0.862829,0.496198,0.096513
1774801276.936517,0.883474,-0.087910,0.357984,3.436317,8.094851,1.590508,-0.858053,0.513478,0.009265
1774801276.941377,0.881272,0.004303,0.669158,6.472836,7.010938,1.022273,-0.849076,0.522308,-0.079147
1774801276.951347,1.297635,0.327616,-0.972871,7.985624,4.619684,1.244523,-0.836758,0.522680,-0.163222
1774801276.961795,1.922571,1.111004,-2.546311,7.339308,5.376597,2.143570,-0.816172,0.521167,-0.249496
1774801276.971400,1.900229,0.276686,-0.689699,3.584033,3.449390,0.504251,-0.796515,0.517397,-0.312834
1774801276.981568,2.158828,-1.380332,-1.034656,0.829341,2.109317,-0.599060,-0.788360,0.508445,-0.346371
1774801276.991460,2.259288,-1.688621,-0.265009,-1.194388,2.895681,-0.094861,-0.781688,0.506598,-0.363760
1774801277.001674,1.659713,-1.385021,0.553920,-1.730312,4.155699,0.466302,-0.767470,0.513653,-0.383602
1774801277.012361,1.207940,-0.934987,1.075116,-1.479657,4.418089,1.384765,-0.745324,0.527425,-0.407818
1774801277.021857,1.000744,-0.978311,1.581259,1.900540,4.088020,1.536763,-0.719051,0.538568,-0.439215
1774801277.031637,0.620144,0.030473,1.936432,1.939538,5.628531,0.433425,-0.691662,0.534880,-0.485290
1774801277.041970,0.805259,1.403168,1.500445,1.451720,6.117462,1.690877,-0.656043,0.533157,-0.534182
1774801277.051841,1.202152,0.378293,0.683606,4.277545,5.793294,3.114851,-0.609547,0.533694,-0.586194
1774801277.062260,1.187722,-1.555929,0.403842,4.579772,5.568938,2.451432,-0.558114,0.520346,-0.646335
1774801277.071964,1.259642,-2.000089,1.558035,-0.510979,4.945252,0.577778,-0.516173,0.515516,-0.683966
1774801277.082301,1.728315,-1.819927,1.342609,-1.489014,4.530435,0.524962,-0.480207,0.525722,-0.702152
1774801277.092136,1.619609,-0.457474,1.077529,-2.130305,3.984406,0.712588,-0.446589,0.541474,-0.712295
1774801277.102486,1.418414,0.573229,1.062127,-1.514576,3.078702,1.096705,-0.416262,0.559095,-0.717034
1774801277.113029,1.319635,0.433203,0.821977,-0.827804,2.544368,1.304855,-0.389337,0.572031,-0.721940
1774801277.122402,1.235176,-0.174000,0.692651,-0.903264,2.528683,1.243383,-0.363563,0.582967,-0.726617
1774801277.132187,1.193407,-0.294155,0.640909,-1.214864,2.632908,1.217440,-0.337435,0.595043,-0.729425
1774801277.142375,1.219358,-0.060220,0.601971,-1.430988,2.591896,1.366355,-0.310437,0.608957,-0.729931
1774801277.154404,1.252770,0.007738,0.625753,-1.565893,2.544179,1.456086,-0.282418,0.624204,-0.728429
1774801277.167365,1.235334,-0.160857,0.563179,-1.760611,2.358375,1.415549,-0.255612,0.640029,-0.724586
1774801277.172472,1.181836,-0.189276,0.434777,-2.192001,2.392578,1.481946,-0.228955,0.657981,-0.717385
1774801277.185083,1.162732,-0.359620,0.263257,-2.198939,2.413435,1.752750,-0.201062,0.677125,-0.707868
1774801277.192586,1.129995,-0.467755,0.285561,-2.129157,2.603953,2.095120,-0.170157,0.696103,-0.697487
1774801277.202554,1.115631,-0.450154,0.354247,-2.064346,2.845048,2.388072,-0.135224,0.714116,-0.686843
1774801277.212760,1.195404,-0.509521,0.423680,-1.969820,2.805568,2.759783,-0.097168,0.730835,-0.675603
1774801277.222797,1.355614,-0.788145,0.395704,-2.079081,2.865300,3.171483,-0.056069,0.746687,-0.662809
1774801277.232834,1.473434,-0.683315,0.450806,-2.312284,2.979513,3.357732,-0.012039,0.762340,-0.647065
1774801277.243211,1.657502,-0.440346,0.590822,-2.706278,2.912815,3.673912,0.034072,0.777855,-0.627520
1774801277.252999,1.945136,-0.453377,0.517805,-3.078680,2.680429,4.091935,0.082024,0.793587,-0.602903
1774801277.262869,2.213170,-0.436993,0.310568,-3.494499,2.555169,4.374147,0.131694,0.808361,-0.573767
1774801277.272880,2.486183,-0.308762,0.244111,-3.961102,2.241808,4.822414,0.182854,0.822037,-0.539276
1774801277.283003,2.787618,-0.416834,0.154342,-4.486907,1.841181,5.087585,0.234812,0.833612,-0.499954
1774801277.293995,3.026427,-0.536258,-0.017462,-5.123564,1.554703,5.227285,0.286470,0.843174,-0.454965
1774801277.303279,3.304648,-0.661321,-0.165749,-5.726115,1.096818,5.463533,0.337731,0.849783,-0.404731
1774801277.313136,3.568201,-0.847776,-0.246564,-6.466045,0.696993,5.493236,0.388128,0.852812,-0.349383
1774801277.323212,3.809663,-0.770071,-0.359622,-7.093149,0.328397,5.533803,0.437056,0.851813,-0.288785
1774801277.333307,4.079136,-0.426898,-0.492145,-7.446835,-0.405909,5.742754,0.485088,0.844562,-0.226727
1774801277.343343,4.447824,-0.338346,-0.601772,-7.710969,-1.509030,5.919165,0.532446,0.829602,-0.168110
1774801277.353451,4.655884,-0.491358,-0.780302,-7.963616,-2.525414,6.067811,0.578888,0.807260,-0.114977
1774801277.363479,4.979904,-0.613256,-1.068080,-8.404912,-3.716751,6.441701,0.625855,0.776922,-0.068547
1774801277.373500,5.573643,-0.843994,-1.358860,-8.843845,-5.370997,6.703000,0.673717,0.738266,-0.032695
1774801277.383593,6.275132,-1.189005,-1.473964,-9.318362,-7.026001,6.715479,0.720855,0.693003,-0.010747
1774801277.393544,6.944899,-1.399498,-1.247057,-10.035340,-8.412950,6.092764,0.763765,0.645485,-0.003599
1774801277.404153,8.053939,-1.143412,-0.354920,-10.483908,-9.986359,5.070590,0.798325,0.602122,-0.011199
1774801277.414724,9.259698,-0.982326,0.810885,-10.421074,-11.865773,3.450910,0.820762,0.569866,-0.040042
1774801277.424407,9.955473,-0.959972,2.095029,-10.342996,-13.294577,2.265639,0.828752,0.552959,-0.086057
1774801277.433687,10.260066,-1.508560,3.863933,-10.396099,-14.252424,1.274348,0.822651,0.550125,-0.143550
1774801277.444127,10.523549,-1.594083,5.406215,-10.302606,-15.203393,0.546179,0.802012,0.560681,-0.205943
1774801277.453950,10.507977,-1.410570,6.688166,-9.880151,-15.352877,-0.641395,0.765415,0.584657,-0.268916
1774801277.464016,9.695491,-0.136061,7.638067,-6.963060,-16.149553,-1.338798,0.710683,0.619596,-0.333212
1774801277.473957,9.679630,1.405635,7.847211,-5.877596,-16.625969,-1.970247,0.639156,0.655477,-0.402281
1774801277.484037,6.894347,3.991664,7.752953,-4.341961,-9.949732,-11.172088,0.535020,0.693425,-0.482613
1774801277.494123,14.069500,8.903592,8.930592,5.681786,-30.109529,6.996267,0.451176,0.684466,-0.572666
1774801277.504086,6.663731,-15.386840,7.289630,-14.029778,-10.462664,-5.921234,0.335033,0.708754,-0.620822
1774801277.514247,1.995941,0.946248,12.754549,-4.057412,-12.561515,-6.086590,0.227096,0.791102,-0.567965
1774801277.524286,13.729163,10.903330,9.591082,3.030602,-21.081390,2.717543,0.120797,0.782126,-0.611300
1774801277.534304,4.828818,-3.793465,7.439139,4.527396,-16.971180,-0.170323,0.003091,0.750740,-0.660590
1774801277.544323,4.654053,-5.308963,8.896449,-3.549639,-12.249290,-1.342508,-0.098542,0.756762,-0.646220
1774801277.554435,6.226755,-1.613253,8.159625,-3.197088,-13.819671,-1.287621,-0.191614,0.775087,-0.602099
1774801277.564468,6.089992,-0.378623,7.931553,-0.246000,-11.502524,-0.873638,-0.273891,0.783087,-0.558353
1774801277.574368,3.247702,-1.727662,7.612873,-1.414798,-8.244540,-1.172328,-0.334967,0.783601,-0.523227
1774801277.584486,2.608549,-1.292060,7.430119,-1.642254,-7.066803,-1.306783,-0.381865,0.786536,-0.485325
1774801277.594731,2.010818,0.321227,7.258975,-2.593464,-7.509190,-0.620441,-0.422989,0.792405,-0.439517
1774801277.604633,1.691853,1.627295,6.011659,-2.159417,-8.399279,0.847832,-0.453938,0.803171,-0.385820
1774801277.614783,1.153997,1.655648,4.668755,-0.978602,-8.200763,1.612391,-0.473120,0.815009,-0.334542
1774801277.625193,0.631668,0.280126,3.930976,-0.323966,-7.417103,1.539498,-0.483871,0.824717,-0.292762
1774801277.634837,0.601424,-1.209539,3.439089,-1.242112,-6.484051,2.094753,-0.487456,0.835210,-0.254580
1774801277.644894,0.589575,-1.362281,3.227495,-2.682609,-5.959804,2.647650,-0.480932,0.851722,-0.208025
1774801277.654926,0.431480,-0.948229,2.685289,-2.956241,-5.506449,3.171216,-0.465858,0.870867,-0.156740
1774801277.664958,0.232530,-0.774249,2.346046,-2.998975,-4.884020,3.727652,-0.441407,0.890842,-0.107521
1774801277.674879,0.015112,-0.959380,2.049204,-2.968415,-4.357646,4.169672,-0.409322,0.910293,-0.061823
1774801277.685090,-0.108049,-0.892444,1.968100,-3.348512,-3.804531,4.727296,-0.369307,0.929141,-0.017585
1774801277.695094,-0.192281,-0.615091,1.747258,-3.608136,-3.416433,5.273330,-0.321635,0.946482,0.026897
1774801277.705161,-0.244747,-0.298589,1.616250,-4.062819,-3.095278,5.739769,-0.266773,0.961049,0.072226
1774801277.715298,-0.313270,-0.052383,1.580193,-4.583407,-2.818871,6.041523,-0.206063,0.971100,0.120430
1774801277.725313,-0.517868,0.159157,1.583709,-4.845831,-2.797768,5.851352,-0.143403,0.974800,0.170883
1774801277.735384,-0.552380,0.378899,1.444659,-5.385331,-2.560367,5.784681,-0.080875,0.971565,0.222532
1774801277.745391,-0.484766,0.471414,1.349520,-5.827386,-2.547250,5.563807,-0.018881,0.960410,0.277951
1774801277.755499,-0.448505,0.320831,1.124375,-5.846623,-2.609794,5.435934,0.041843,0.942109,0.332686
1774801277.765429,-0.483345,0.152544,0.960208,-5.627956,-2.574703,5.237897,0.101509,0.917845,0.383740
1774801277.775360,-0.530768,0.098869,0.965768,-5.550336,-2.234149,5.118256,0.158560,0.888649,0.430304
1774801277.785652,-0.511402,0.140714,1.009985,-4.883203,-1.971387,4.957072,0.212604,0.855532,0.472085
1774801277.795830,-0.492807,0.189204,1.198801,-3.592926,-1.618727,5.022444,0.263803,0.823277,0.502615
1774801277.805733,-0.482185,0.357519,1.295225,-2.609334,-1.189479,4.939880,0.311881,0.793375,0.522768
1774801277.815730,-0.413930,0.270117,1.145361,-2.344723,-0.762372,4.670524,0.355092,0.764887,0.537454
1774801277.825946,-0.231722,0.061564,1.113860,-2.767315,-0.557249,4.452523,0.393206,0.734151,0.553544
1774801277.835739,-0.051858,-0.017710,0.953936,-3.095251,-0.754096,4.390271,0.429116,0.699748,0.571150
1774801277.846100,0.054185,0.066170,0.690045,-3.055276,-0.838204,4.433350,0.464248,0.662285,0.588092
1774801277.856055,0.064948,0.144524,0.423339,-2.466101,-0.691369,4.597552,0.498468,0.624412,0.601365
1774801277.865995,-0.016607,0.238717,0.338742,-1.709797,-0.432082,4.700746,0.530736,0.588020,0.610370
1774801277.875979,-0.080821,0.338012,0.266304,-1.215900,-0.068431,4.649123,0.559718,0.554017,0.616264
1774801277.886309,-0.087880,0.528770,0.421607,-1.381534,0.131964,4.353210,0.584325,0.520699,0.622445
1774801277.897008,-0.077800,0.566894,0.803749,-1.736801,0.174632,4.123495,0.605357,0.486206,0.630195
1774801277.906537,-0.003398,0.422158,0.881027,-2.102453,0.112974,3.900093,0.623927,0.449546,0.639237
1774801277.916320,0.084365,0.290770,0.717881,-2.022819,0.208143,3.740545,0.640030,0.412203,0.648421
1774801277.926503,0.184126,0.203337,0.473180,-1.204246,0.251330,3.659973,0.653795,0.378068,0.655452
1774801277.936312,0.323121,0.163142,0.253861,-0.175334,0.424913,3.631295,0.665847,0.349905,0.658950
1774801277.947694,0.512728,0.180474,0.023416,0.815809,0.554183,3.676187,0.675718,0.327796,0.660269
1774801277.956659,0.657569,0.274286,-0.230117,1.726792,0.747357,3.742001,0.684289,0.311819,0.659179
1774801277.966695,0.679362,0.494406,-0.216540,1.947726,0.915262,3.662999,0.691213,0.299051,0.657870
1774801277.976726,0.550796,0.679282,-0.089693,1.878600,1.024701,3.346453,0.696275,0.287561,0.657655
1774801277.986614,0.364073,0.635554,0.125165,2.006480,1.066049,3.017078,0.699557,0.278615,0.658023
1774801277.997065,0.264736,0.365976,0.337453,2.182748,1.132304,2.741963,0.701542,0.272528,0.658458
1774801278.014234,0.227798,0.081770,0.425176,2.456301,1.115886,2.620137,0.702912,0.269350,0.658305
1774801278.017144,0.239250,-0.004418,0.289592,2.667554,1.194729,2.542575,0.703865,0.268364,0.657689
